id,bbox,end_date,format,geometry,height,internal_time,ip,layers,mean_gsd,render_time,request,start_date,styles,total_time,url,user_name,width
1477,"35.59226075560143,46.80162178900483,41.89296736316673,50.17137950226502",2014-06-24 10:39:48.002-04,image/png,0103000000010000000500000096015033CFCB4140B4C4F38A9B66474096015033CFCB41406DB776C3EF15494026992AC14CF244406DB776C3EF15494026992AC14CF24440B4C4F38A9B66474096015033CFCB4140B4C4F38A9B664740,1001,0.038,199.209.144.219,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,417.03569645558,0.047,GetMap,2014-06-24 10:39:47.916-04,,0.085,http://97.68.190.50/omar/ogc/wms?BBOX=35.59226075560143%2C46.80162178900483%2C41.89296736316673%2C50.17137950226502&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1478,"34.1760146053517,45.72690331856662,44.04025727472507,51.02093464183866",2014-06-24 10:39:48.418-04,image/png,010300000001000000050000004DCD86A5871641407B4CFE2A0BDD46404DCD86A587164140770681FCAD824940652F7F2627054640770681FCAD824940652F7F26270546407B4CFE2A0BDD46404DCD86A5871641407B4CFE2A0BDD4640,1001,0.039,199.209.144.219,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,653.925557001421,0.046,GetMap,2014-06-24 10:39:48.332-04,,0.085,http://97.68.190.50/omar/ogc/wms?BBOX=34.1760146053517%2C45.72690331856662%2C44.04025727472507%2C51.02093464183866&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1479,"32.51434132298708,44.44006925055253,46.58176715078031,52.01817902264877",2014-06-24 10:39:48.806-04,image/png,01030000000100000005000000FE9ABCEFD5414040978C6F3054384640FE9ABCEFD5414040F7DFB1B053024A40883E9358774A4740F7DFB1B053024A40883E9358774A4740978C6F3054384640FE9ABCEFD5414040978C6F3054384640,1001,0.039,199.209.144.219,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,934.137442706958,0.047,GetMap,2014-06-24 10:39:48.72-04,,0.086,http://97.68.190.50/omar/ogc/wms?BBOX=32.51434132298708%2C44.44006925055253%2C46.58176715078031%2C52.01817902264877&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1480,"30.30052339292902,42.67211565162521,49.98634957807796,53.32637181080598",2014-06-24 10:39:49.248-04,image/png,010300000001000000050000002750E019EF4C3E40156EBBE2075645402750E019EF4C3E40BEDF2E8DC6A94A405622F6B340FE4840BEDF2E8DC6A94A405622F6B340FE4840156EBBE2075645402750E019EF4C3E40156EBBE207564540,1001,0.039,199.209.144.219,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,1309.9768046477,0.046,GetMap,2014-06-24 10:39:49.162-04,,0.085,http://97.68.190.50/omar/ogc/wms?BBOX=30.30052339292902%2C42.67211565162521%2C49.98634957807796%2C53.32637181080598&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1481,"21.79391666366115,34.74071746770952,64.40152168078978,58.2661345816866",2014-06-24 10:39:52.692-04,image/png,01030000000100000005000000902C5A1F3ECB3540B5B179D4CF5E4140902C5A1F3ECB3540DC56AEB210224D4022E8FD87B2195040DC56AEB210224D4022E8FD87B2195040B5B179D4CF5E4140902C5A1F3ECB3540B5B179D4CF5E4140,1001,0.054,199.209.144.219,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,2861.17443241643,0.057,GetMap,2014-06-24 10:39:52.58-04,,0.111,http://97.68.190.50/omar/ogc/wms?BBOX=21.79391666366115%2C34.74071746770952%2C64.40152168078978%2C58.2661345816866&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1482,"1.784544803622714,33.14693740938079,42.76901194547757,51.48285646170812",2014-06-24 10:39:59.631-04,image/png,010300000001000000050000009AE61CDA7E8DFC3FBBEC53D8CE9240409AE61CDA7E8DFC3F6DD9933DCEBD49409E07C2FB6E6245406DD9933DCEBD49409E07C2FB6E624540BBEC53D8CE9240409AE61CDA7E8DFC3FBBEC53D8CE924040,1001,0.042,199.209.144.219,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,2513.45284071619,0.047,GetMap,2014-06-24 10:39:59.542-04,,0.089,http://97.68.190.50/omar/ogc/wms?BBOX=1.784544803622714%2C33.14693740938079%2C42.76901194547757%2C51.48285646170812&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1483,"20.2070556722102,24.14346778067717,55.38858593195701,45.96458651315215",2014-06-24 10:40:05.077-04,image/png,010300000001000000050000001798BC9901353440C409F24DBA2438401798BC99013534405913249277FB464074B80E2FBDB14B405913249277FB464074B80E2FBDB14B40C409F24DBA2438401798BC9901353440C409F24DBA243840,1001,0.041,199.209.144.219,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,2495.72506404292,0.046,GetMap,2014-06-24 10:40:04.989-04,,0.087,http://97.68.190.50/omar/ogc/wms?BBOX=20.2070556722102%2C24.14346778067717%2C55.38858593195701%2C45.96458651315215&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1484,"30.54616193883599,21.19664056132974,65.76215431193815,45.17690453928295",2014-06-24 10:40:09.388-04,image/png,01030000000100000005000000DB9ED144D18B3E4073FA2B0957323540DB9ED144D18B3E40FB5DD5CEA4964640E711E122C7705040FB5DD5CEA4964640E711E122C770504073FA2B0957323540DB9ED144D18B3E4073FA2B0957323540,1001,0.039,199.209.144.219,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,2617.03863873239,0.047,GetMap,2014-06-24 10:40:09.302-04,,0.086,http://97.68.190.50/omar/ogc/wms?BBOX=30.54616193883599%2C21.19664056132974%2C65.76215431193815%2C45.17690453928295&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1485,"-153.0000042915344,-8.204199817048586,153.0000042915344,82.03749868035358",2014-06-24 11:03:07.203-04,image/png,01030000000100000005000000FFFFFF08002063C04E25E0E08C6820C0FFFFFF08002063C0C170DD6066825440FFFFFF0800206340C170DD6066825440FFFFFF08002063404E25E0E08C6820C0FFFFFF08002063C04E25E0E08C6820C0,1001,0.042,199.209.144.219,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,16171.6317765062,0.047,GetMap,2014-06-24 11:03:07.113-04,,0.089,http://97.68.190.50/omar/ogc/wms?BBOX=-153.0000042915344%2C-8.204199817048586%2C153.0000042915344%2C82.03749868035358&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1486,"-153.0000042915344,-23.55088760258168,153.0000042915344,80.79317285750527",2014-06-24 11:05:38.89-04,image/png,01030000000100000005000000FFFFFF08002063C033DC4CF8068D37C0FFFFFF08002063C0D7C31658C3325440FFFFFF0800206340D7C31658C3325440FFFFFF080020634033DC4CF8068D37C0FFFFFF08002063C033DC4CF8068D37C0,1001,0.015,199.209.144.219,d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4,16955.7815031139,0.05,GetMap,2014-06-24 11:05:38.825-04,,0.065,http://97.68.190.50/omar/ogc/wms?BBOX=-153.0000042915344%2C-23.55088760258168%2C153.0000042915344%2C80.79317285750527&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1487,"-153.0000042915344,-23.55088760258168,153.0000042915344,80.79317285750527",2014-06-24 11:05:39.108-04,image/png,01030000000100000005000000FFFFFF08002063C033DC4CF8068D37C0FFFFFF08002063C0D7C31658C3325440FFFFFF0800206340D7C31658C3325440FFFFFF080020634033DC4CF8068D37C0FFFFFF08002063C033DC4CF8068D37C0,1001,0.118,199.209.144.219,80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb,16955.7815031139,0.159,GetMap,2014-06-24 11:05:38.831-04,,0.277,http://97.68.190.50/omar/ogc/wms?BBOX=-153.0000042915344%2C-23.55088760258168%2C153.0000042915344%2C80.79317285750527&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1488,"-153.0000042915344,-23.55088760258168,153.0000042915344,80.79317285750527",2014-06-24 11:05:46.274-04,image/png,01030000000100000005000000FFFFFF08002063C033DC4CF8068D37C0FFFFFF08002063C0D7C31658C3325440FFFFFF0800206340D7C31658C3325440FFFFFF080020634033DC4CF8068D37C0FFFFFF08002063C033DC4CF8068D37C0,1001,0.011,199.209.144.219,d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4,16955.7815031139,0.049,GetMap,2014-06-24 11:05:46.214-04,,0.06,http://97.68.190.50/omar/ogc/wms?BBOX=-153.0000042915344%2C-23.55088760258168%2C153.0000042915344%2C80.79317285750527&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1489,"-153.0000042915344,-23.55088760258168,153.0000042915344,80.79317285750527",2014-06-24 11:05:46.465-04,image/png,01030000000100000005000000FFFFFF08002063C033DC4CF8068D37C0FFFFFF08002063C0D7C31658C3325440FFFFFF0800206340D7C31658C3325440FFFFFF080020634033DC4CF8068D37C0FFFFFF08002063C033DC4CF8068D37C0,1001,0.118,199.209.144.219,80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb,16955.7815031139,0.133,GetMap,2014-06-24 11:05:46.214-04,,0.251,http://97.68.190.50/omar/ogc/wms?BBOX=-153.0000042915344%2C-23.55088760258168%2C153.0000042915344%2C80.79317285750527&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1490,"-17.86786076367208,17.59197397294901,32.3079747936721,41.30993282240203",2014-06-24 11:06:23.539-04,image/png,0103000000010000000500000003747D1F2CDE31C031E6359B8B97314003747D1F2CDE31C03C16F4E0ABA744403268D1B76B2740403C16F4E0ABA744403268D1B76B27404031E6359B8B97314003747D1F2CDE31C031E6359B8B973140,1001,0.013,199.209.144.219,d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4,3147.74550441318,0.071,GetMap,2014-06-24 11:06:23.455-04,,0.084,http://97.68.190.50/omar/ogc/wms?BBOX=-17.86786076367208%2C17.59197397294901%2C32.3079747936721%2C41.30993282240203&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1491,"-17.86786076367208,17.59197397294901,32.3079747936721,41.30993282240203",2014-06-24 11:06:23.718-04,image/png,0103000000010000000500000003747D1F2CDE31C031E6359B8B97314003747D1F2CDE31C03C16F4E0ABA744403268D1B76B2740403C16F4E0ABA744403268D1B76B27404031E6359B8B97314003747D1F2CDE31C031E6359B8B973140,1001,0.13,199.209.144.219,80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb,3147.74550441318,0.132,GetMap,2014-06-24 11:06:23.455-04,,0.262,http://97.68.190.50/omar/ogc/wms?BBOX=-17.86786076367208%2C17.59197397294901%2C32.3079747936721%2C41.30993282240203&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1492,"-112.1015123929255,40.62522061428916,-111.7900407556005,40.77986222661317",2014-06-24 11:06:44.132-04,image/png,010300000001000000050000003DF0D52D7F065CC01894A53A075044403DF0D52D7F065CC03B588386D2634440ECF3190790F25BC03B588386D2634440ECF3190790F25BC01894A53A075044403DF0D52D7F065CC01894A53A07504440,1001,0.011,199.209.144.219,d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4,19.9519766828558,0.051,GetMap,2014-06-24 11:06:44.069-04,,0.062,http://97.68.190.50/omar/ogc/wms?BBOX=-112.1015123929255%2C40.62522061428916%2C-111.7900407556005%2C40.77986222661317&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1493,"-17.86786076367208,17.59197397294901,32.3079747936721,41.30993282240203",2014-06-24 11:06:57.99-04,image/png,0103000000010000000500000003747D1F2CDE31C031E6359B8B97314003747D1F2CDE31C03C16F4E0ABA744403268D1B76B2740403C16F4E0ABA744403268D1B76B27404031E6359B8B97314003747D1F2CDE31C031E6359B8B973140,1001,0.107,199.209.144.219,80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb,3147.74550441318,0.132,GetMap,2014-06-24 11:06:57.751-04,,0.239,http://97.68.190.50/omar/ogc/wms?BBOX=-17.86786076367208%2C17.59197397294901%2C32.3079747936721%2C41.30993282240203&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1494,"-17.86786076367208,17.59197397294901,32.3079747936721,41.30993282240203",2014-06-24 11:06:58.789-04,image/png,0103000000010000000500000003747D1F2CDE31C031E6359B8B97314003747D1F2CDE31C03C16F4E0ABA744403268D1B76B2740403C16F4E0ABA744403268D1B76B27404031E6359B8B97314003747D1F2CDE31C031E6359B8B973140,1001,0.011,199.209.144.219,d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4,3147.74550441318,0.047,GetMap,2014-06-24 11:06:58.731-04,,0.058,http://97.68.190.50/omar/ogc/wms?BBOX=-17.86786076367208%2C17.59197397294901%2C32.3079747936721%2C41.30993282240203&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1497,"15.89148561237112,33.97217677529659,28.70279897979337,41.35357813361939",2014-06-24 11:09:22.956-04,image/png,010300000001000000050000001CFA5BCD70C82F4030EADF4970FC40401CFA5BCD70C82F40EE3C5C0C42AD4440ECDF49A2EAB33C40EE3C5C0C42AD4440ECDF49A2EAB33C4030EADF4970FC40401CFA5BCD70C82F4030EADF4970FC4040,1001,0.111,199.209.144.219,80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb,877.413851326701,0.132,GetMap,2014-06-24 11:09:22.712-04,,0.243,http://97.68.190.50/omar/ogc/wms?BBOX=15.89148561237112%2C33.97217677529659%2C28.70279897979337%2C41.35357813361939&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1498,"18.12856406336885,35.18320800162997,27.14116085438556,40.39973541599776",2014-06-24 11:09:23.173-04,image/png,010300000001000000050000002E9C0F93E9203240E1AE1B5C739741402E9C0F93E9203240B561B5872A334440B80F251E23243B40B561B5872A334440B80F251E23243B40E1AE1B5C739741402E9C0F93E9203240E1AE1B5C73974140,1001,0.029,199.209.144.219,d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4,618.573194369253,0.053,GetMap,2014-06-24 11:09:23.09-04,,0.082,http://97.68.190.50/omar/ogc/wms?BBOX=18.12856406336885%2C35.18320800162997%2C27.14116085438556%2C40.39973541599776&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1500,"21.29517361460591,36.8101703947002,25.10831348667854,39.02892127888096",2014-06-24 11:09:26.935-04,image/png,01030000000100000005000000DF5F7D7F904B35405FB6DAA9B3674240DF5F7D7F904B3540E27945B1B38343400400C36EBA1B3940E27945B1B38343400400C36EBA1B39405FB6DAA9B3674240DF5F7D7F904B35405FB6DAA9B3674240,1001,0.012,199.209.144.219,d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4,262.362172703059,0.05,GetMap,2014-06-24 11:09:26.873-04,,0.062,http://97.68.190.50/omar/ogc/wms?BBOX=21.29517361460591%2C36.8101703947002%2C25.10831348667854%2C39.02892127888096&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1504,"23.68640065832355,37.96644534933736,23.77717857913699,38.02013793558881",2014-06-24 11:09:38.058-04,image/png,01030000000100000005000000D8731BF4B7AF37403C63307BB4FB4240D8731BF4B7AF3740A6613FE1930243408D8BE42CF5C63740A6613FE1930243408D8BE42CF5C637403C63307BB4FB4240D8731BF4B7AF37403C63307BB4FB4240,1001,0.011,199.209.144.219,d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4,6.29442075940281,0.051,GetMap,2014-06-24 11:09:37.995-04,,0.062,http://97.68.190.50/omar/ogc/wms?BBOX=23.68640065832355%2C37.96644534933736%2C23.77717857913699%2C38.02013793558881&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1506,"23.70082809572962,37.98255074178204,23.77389420984158,38.02546425251715",2014-06-24 11:09:44.978-04,image/png,01030000000100000005000000D446577869B33740A54E0339C4FD4240D446577869B337409EE3A1694203434056D551EE1DC637409EE3A1694203434056D551EE1DC63740A54E0339C4FD4240D446577869B33740A54E0339C4FD4240,1001,0.011,199.209.144.219,d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4,5.04945726146355,0.051,GetMap,2014-06-24 11:09:44.915-04,,0.062,http://97.68.190.50/omar/ogc/wms?BBOX=23.70082809572962%2C37.98255074178204%2C23.77389420984158%2C38.02546425251715&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1508,"23.70266020802996,37.98502194831365,23.77307416425171,38.02628407653715",2014-06-24 11:09:59.977-04,image/png,0103000000010000000500000072B0158AE1B33740B7ECFE3215FE424072B0158AE1B33740FA90D0465D034340F8D73C30E8C53740FA90D0465D034340F8D73C30E8C53740B7ECFE3215FE424072B0158AE1B33740B7ECFE3215FE4240,1001,0.013,199.209.144.219,d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4,4.86096136581316,0.07,GetMap,2014-06-24 11:09:59.894-04,,0.083,http://97.68.190.50/omar/ogc/wms?BBOX=23.70266020802996%2C37.98502194831365%2C23.77307416425171%2C38.02628407653715&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1495,"-112.1015123929255,40.62522061428916,-111.7900407556005,40.77986222661317",2014-06-24 11:07:49.956-04,image/png,010300000001000000050000003DF0D52D7F065CC01894A53A075044403DF0D52D7F065CC03B588386D2634440ECF3190790F25BC03B588386D2634440ECF3190790F25BC01894A53A075044403DF0D52D7F065CC01894A53A07504440,1001,5.278,199.209.144.219,80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb,19.9519766828558,60.608,GetMap,2014-06-24 11:06:44.069-04,,65.886,http://97.68.190.50/omar/ogc/wms?BBOX=-112.1015123929255%2C40.62522061428916%2C-111.7900407556005%2C40.77986222661317&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=80dd361ea937b7021c01d058650acd20297e8688cccdb7cdbf92bfaabea026eb&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
1496,"15.89148561237112,33.97217677529659,28.70279897979337,41.35357813361939",2014-06-24 11:09:22.774-04,image/png,010300000001000000050000001CFA5BCD70C82F4030EADF4970FC40401CFA5BCD70C82F40EE3C5C0C42AD4440ECDF49A2EAB33C40EE3C5C0C42AD4440ECDF49A2EAB33C4030EADF4970FC40401CFA5BCD70C82F4030EADF4970FC4040,1001,0.012,199.209.144.219,d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4,877.413851326701,0.05,GetMap,2014-06-24 11:09:22.712-04,,0.062,http://97.68.190.50/omar/ogc/wms?BBOX=15.89148561237112%2C33.97217677529659%2C28.70279897979337%2C41.35357813361939&bands=&stretch_mode=linear_auto_min_max&width=1527&layers=d695d97dcc215db8c7677cac7b18f9759e79241f8d01e86e6c58eeaecf12dbc4&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.1&height=1001&null_flip=&request=GetMap&service=&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1527
